SKU_ID,SKU_Name,Category,ABC_Class,Supplier_ID,Supplier_Name,Warehouse_ID,Warehouse_Location,Batch_ID,Received_Date,Last_Purchase_Date,Expiry_Date,Stock_Age_Days,Quantity_On_Hand,Quantity_Reserved,Quantity_Committed,Damaged_Qty,Returns_Qty,Avg_Daily_Sales,Forecast_Next_30d,Days_of_Inventory,Reorder_Point,Safety_Stock,Lead_Time_Days,Unit_Cost_USD,Last_Purchase_Price_USD,Total_Inventory_Value_USD,SKU_Churn_Rate,Order_Frequency_per_month,Supplier_OnTime_Pct,FIFO_FEFO,Inventory_Status,Count_Variance,Audit_Date,Audit_Variance_Pct,Demand_Forecast_Accuracy_Pct,Notes,Rate_Level,Available_Stock,New_Stock_Status,Stock_Status,Reorder_Flag,Stockout_Risk,Coverage_Gap,Risk_Level,Inventory_Turnover,Turnover_Category,Demand_Supply_Ratio,Supplier_Risk,Supplier_Risk_Level,Inventory_Risk,SC_Risk_Score,Supplier_Class,Warehouse_Stock_Imbalance,Warehouse_Imbalance_Level,Optimization_Score
SKU0465,Seafood Product 60,Seafood,A,S009,PT Beverage Nusantara,WHSBY,Surabaya - Sidoarjo,BATCH8254,25/04/2025,01/04/2025,02/05/2025,137,180,37,48,1,0,19.67,4340,9.15,39.34,29,2,$11.47,$11.08,"$2,064.42",3.28,8,0.9629,FEFO,Expiring Soon,-2,09/08/2025,-5.80%,74.15%,No Notes,Medium,94,In Stock,Critical,FALSE,FALSE,0,Medium Risk,39.88638889,Fast Moving,0.109277778,0.07,Low,0,0.07,A - Good,199.2482854,High Variation (~206),0
SKU0466,Personal Product 235,Personal Care,B,S008,PT Hygienic Supplies,WHDPS,Denpasar - Tabanan,BATCH2904,02/09/2025,17/08/2025,16/05/2029,7,76,5,13,0,2,5.42,1600,14.02,5.42,12,1,$20.16,$19.25,"$1,531.86",2.14,6,0.8092,FIFO,In Stock,2,23/07/2025,7.24%,75.63%,No Notes,Low,58,In Stock,Low,FALSE,FALSE,0,Low Risk,26.03026316,Fast Moving,0.071315789,0.19,Low,0,0.19,A - Good,206.5718724,High Variation (~206),0
SKU0467,Personal Product 347,Personal Care,C,S004,PT Nusantara Supplier,WHSBY,Surabaya - Sidoarjo,BATCH9462,27/05/2025,23/04/2025,19/05/2028,105,37,14,4,0,0,4.06,1320,9.11,40.6,22,10,$0.75,$0.74,$27.86,3.29,3,0.929,FIFO,Low Stock,-2,12/06/2025,0.86%,68.90%,No Notes,Medium,19,Low,Critical,TRUE,TRUE,0.89,Medium Risk,40.05135135,Fast Moving,0.10972973,0.71,Low,0.89,1.6,A - Good,199.2482854,High Variation (~206),9.78
SKU0468,Meat Product 48,Meat,B,S007,PT Bakerindo,WHSBY,Surabaya - Sidoarjo,BATCH8807,21/08/2025,01/08/2025,31/08/2025,19,223,59,47,0,0,23.58,5520,9.46,23.58,13,1,$4.77,$4.53,"$1,063.51",3.17,16,0.8069,FEFO,Expiring Soon,3,13/08/2025,-8.41%,94.72%,No Notes,Medium,117,In Stock,Critical,FALSE,FALSE,0,Medium Risk,38.59506726,Fast Moving,0.10573991,0.19,Low,0,0.19,A - Good,199.2482854,High Variation (~206),0
SKU0469,Meat Product 485,Meat,B,S004,PT Nusantara Supplier,WHMDN,Medan - Deli Serdang,BATCH4965,20/07/2025,26/05/2025,01/08/2025,51,193,27,56,4,0,24.79,6960,7.79,173.53,94,7,$9.24,$10.05,"$1,784.25",3.85,11,0.8721,FEFO,Low Stock,-5,14/08/2025,6.86%,83.41%,No Notes,Medium,106,In Stock,Critical,FALSE,FALSE,0,Medium Risk,46.88264249,Fast Moving,0.128445596,0.9,Low,0,0.9,A - Good,202.6218382,High Variation (~206),0
SKU0470,Household Product 429,Household,A,S010,PT DailyDairy,WHSBY,Surabaya - Sidoarjo,BATCH2964,01/08/2025,04/06/2025,07/03/2027,39,120,12,0,1,0,10.22,2820,11.74,51.1,30,5,$18.98,$17.94,"$2,278.02",2.56,5,0.8843,FIFO,In Stock,-1,15/06/2025,8.29%,62.05%,No Notes,Low,107,In Stock,Low,FALSE,FALSE,0,Low Risk,31.08583333,Fast Moving,0.085166667,0.58,Low,0,0.58,A - Good,199.2482854,High Variation (~206),0
SKU0471,Frozen Product 4,Frozen,B,S009,PT Beverage Nusantara,WHJKT,Jakarta - Cengkareng,BATCH6167,09/05/2025,08/04/2025,08/02/2026,123,344,55,85,1,1,28.89,9080,11.91,288.9,152,10,$3.92,$3.54,"$1,347.72",2.52,13,0.7884,FEFO,Low Stock,1,09/07/2025,-9.31%,67.69%,No Notes,Low,203,In Stock,Low,FALSE,FALSE,0,Low Risk,30.65363372,Fast Moving,0.083982558,2.12,Medium,0,2.12,B - Normal,213.1579776,Very Uneven (~213+),0
SKU0472,Beverages Product 262,Beverages,A,S005,PT Agro Raya,WHMDN,Medan - Deli Serdang,BATCH3101,15/07/2025,12/07/2025,08/10/2029,56,422,54,74,1,0,47.99,1302,8.79,479.9,244,10,$5.06,$5.44,"$2,135.62",3.41,17,0.7358,FEFO,Low Stock,0,10/07/2025,-0.68%,67.13%,No Notes,Medium,293,In Stock,Critical,TRUE,TRUE,1.21,Medium Risk,41.50793839,Fast Moving,0.113720379,2.64,Medium,1.21,3.85,B - Normal,202.6218382,High Variation (~206),10.42
SKU0473,Fresh Product 178,Fresh Produce,C,S007,PT Bakerindo,WHBDG,Bandung - Rancaekek,BATCH9490,15/05/2025,16/04/2025,19/05/2025,117,211,98,107,2,1,57.71,2233,3.66,577.1,296,10,$1.64,$1.86,$345.79,8.21,16,0.7168,FEFO,Low Stock,1,13/06/2025,6.15%,70.42%,High return rate,Medium,4,Low,Critical,TRUE,TRUE,6.34,High Risk,99.83009479,Very Fast Moving,0.273507109,2.83,Medium,6.34,9.17,B - Normal,192.2676003,Moderate Imbalance (~192),20.68
SKU0474,Bakery Product 52,Bakery,A,S006,PT Frozen Express,WHSBY,Surabaya - Sidoarjo,BATCH4066,06/04/2025,02/03/2025,10/04/2025,156,759,115,41,0,0,42.43,1014,17.89,169.72,86,4,$3.92,$3.94,"$2,978.85",1.68,14,0.9126,FEFO,Expiring Soon,0,10/08/2025,5.15%,74.14%,No Notes,Low,603,In Stock,Low,FALSE,FALSE,0,Low Risk,20.4044137,Fast Moving,0.055902503,0.35,Low,0,0.35,A - Good,199.2482854,High Variation (~206),0
SKU0475,Personal Product 176,Personal Care,C,S006,PT Frozen Express,WHBDG,Bandung - Rancaekek,BATCH4449,05/05/2025,09/04/2025,19/09/2028,127,52,11,2,5,1,5.04,1320,10.32,10.08,14,2,$6.26,$6.69,$325.41,2.91,2,0.8973,FEFO,In Stock,2,25/07/2025,2.67%,60.92%,No Notes,Low,34,Low,Low,FALSE,FALSE,0,Low Risk,35.37692308,Fast Moving,0.096923077,0.21,Low,0,0.21,A - Good,192.2676003,Moderate Imbalance (~192),0
SKU0476,Meat Product 93,Meat,A,S010,PT DailyDairy,WHBDG,Bandung - Rancaekek,BATCH2636,15/04/2025,28/02/2025,27/04/2025,147,239,145,48,1,0,36.81,1149,6.49,110.43,64,3,$9.34,$8.50,"$2,233.12",4.62,19,0.8844,FEFO,Expiring Soon,0,10/08/2025,-9.71%,81.03%,No Notes,Medium,45,Low,Critical,FALSE,FALSE,0,Medium Risk,56.21610879,Very Fast Moving,0.154016736,0.35,Low,0,0.35,A - Good,192.2676003,Moderate Imbalance (~192),0
SKU0477,Household Product 101,Household,A,S003,PT Prima Distribusi,WHBDG,Bandung - Rancaekek,BATCH3893,11/05/2025,15/04/2025,30/05/2026,121,232,32,38,2,0,15.89,4380,14.6,31.78,22,2,$15.71,$16.08,"$3,643.91",2.05,7,0.899,FEFO,In Stock,0,23/08/2025,-0.20%,76.50%,No Notes,Low,160,In Stock,Low,FALSE,FALSE,0,Low Risk,24.99935345,Fast Moving,0.068491379,0.2,Low,0,0.2,A - Good,192.2676003,Moderate Imbalance (~192),0
SKU0478,Household Product 265,Household,C,S009,PT Beverage Nusantara,WHSBY,Surabaya - Sidoarjo,BATCH5111,08/05/2025,03/04/2025,12/01/2028,124,90,28,10,3,2,9.46,2690,9.51,66.22,35,7,$8.39,$9.00,$755.08,3.15,4,0.7285,FIFO,Low Stock,-2,21/07/2025,-0.61%,80.47%,High return rate,Medium,49,Low,Critical,FALSE,FALSE,0,Medium Risk,38.36555556,Fast Moving,0.105111111,1.9,Low,0,1.9,A - Good,199.2482854,High Variation (~206),0
SKU0479,Fresh Product 417,Fresh Produce,C,S005,PT Agro Raya,WHMDN,Medan - Deli Serdang,BATCH8370,01/04/2025,13/02/2025,05/04/2025,161,661,81,52,0,1,36.71,8850,18.01,183.55,97,5,$0.33,$0.36,$217.80,1.67,11,0.7605,FEFO,Expiring Soon,-2,07/08/2025,-5.97%,71.61%,No Notes,Low,528,In Stock,Low,FALSE,FALSE,0,Low Risk,20.27102874,Fast Moving,0.055537065,1.2,Low,0,1.2,A - Good,202.6218382,High Variation (~206),0
SKU0480,Pantry Product 478,Pantry,C,S005,PT Agro Raya,WHSBY,Surabaya - Sidoarjo,BATCH2986,04/09/2025,13/08/2025,25/12/2028,5,60,10,9,1,0,5.85,1540,10.26,58.5,36,10,$11.89,$12.78,$713.50,2.92,4,0.8395,FIFO,Low Stock,-2,28/06/2025,0.05%,70.75%,No Notes,Low,40,Low,Low,FALSE,FALSE,0,Low Risk,35.5875,Fast Moving,0.0975,1.6,Low,0,1.6,A - Good,199.2482854,High Variation (~206),0
SKU0481,Pantry Product 90,Pantry,C,S005,PT Agro Raya,WHSBY,Surabaya - Sidoarjo,BATCH9363,18/06/2025,18/05/2025,27/03/2030,83,51,13,38,0,2,18.61,6690,2.74,74.44,40,4,$10.18,$11.20,$519.19,10.95,7,0.9323,FEFO,Low Stock,-5,30/08/2025,1.61%,70.43%,No Notes,High,0,Out of Stock,Critical,TRUE,TRUE,1.26,High Risk,133.1892157,Very Fast Moving,0.364901961,0.27,Low,1.26,1.53,A - Good,199.2482854,High Variation (~206),10.52
SKU0482,Meat Product 324,Meat,C,S003,PT Prima Distribusi,WHBDG,Bandung - Rancaekek,BATCH7911,30/03/2025,18/02/2025,14/04/2025,163,16,7,3,0,0,2.76,710,5.8,27.6,16,10,$11.83,$11.35,$189.34,5.17,2,0.9732,FEFO,Low Stock,-1,31/08/2025,7.89%,71.56%,Promotional item,Medium,6,Low,Critical,TRUE,TRUE,4.2,Medium Risk,62.9625,Very Fast Moving,0.1725,0.27,Low,4.2,4.47,A - Good,192.2676003,Moderate Imbalance (~192),16.4
SKU0483,Meat Product 163,Meat,B,S005,PT Agro Raya,WHSBY,Surabaya - Sidoarjo,BATCH5444,08/04/2025,11/02/2025,25/04/2025,154,554,57,108,2,1,38.27,1052,14.48,191.35,105,5,$2.43,$2.75,"$1,345.44",2.07,13,0.973,FEFO,Expiring Soon,1,25/07/2025,-0.40%,76.36%,No Notes,Low,387,In Stock,Low,FALSE,FALSE,0,Low Risk,25.21398917,Fast Moving,0.069079422,0.14,Low,0,0.14,A - Good,199.2482854,High Variation (~206),0
SKU0484,Pantry Product 231,Pantry,C,S007,PT Bakerindo,WHBDG,Bandung - Rancaekek,BATCH3048,24/07/2025,08/06/2025,09/09/2026,47,38,4,7,2,0,4.16,1460,9.13,4.16,8,1,$12.49,$13.99,$474.44,3.28,1,0.774,FIFO,In Stock,-2,17/06/2025,1.54%,80.68%,No Notes,Medium,25,Low,Critical,FALSE,FALSE,0,Medium Risk,39.95789474,Fast Moving,0.109473684,0.23,Low,0,0.23,A - Good,192.2676003,Moderate Imbalance (~192),0
SKU0485,Beverages Product 384,Beverages,A,S002,PT Indo Fresh,WHBDG,Bandung - Rancaekek,BATCH2687,29/07/2025,23/07/2025,19/10/2028,42,538,48,138,0,0,81,2477,6.64,81,44,1,$5.96,$5.72,"$3,206.59",4.52,23,0.7563,FIFO,In Stock,-1,11/07/2025,8.17%,78.16%,No Notes,Medium,352,In Stock,Critical,FALSE,FALSE,0,Medium Risk,54.9535316,Very Fast Moving,0.150557621,0.24,Low,0,0.24,A - Good,192.2676003,Moderate Imbalance (~192),0
SKU0486,Fresh Product 204,Fresh Produce,C,S009,PT Beverage Nusantara,WHJKT,Jakarta - Cengkareng,BATCH3544,14/08/2025,09/08/2025,21/08/2025,26,179,30,1,2,1,23.99,5200,7.46,71.97,41,3,$1.52,$1.47,$271.42,4.02,13,0.8452,FEFO,Expiring Soon,-1,01/08/2025,2.27%,65.58%,No Notes,Medium,146,In Stock,Critical,FALSE,FALSE,0,Medium Risk,48.91815642,Fast Moving,0.134022346,0.46,Low,0,0.46,A - Good,213.1579776,Very Uneven (~213+),0
SKU0487,Beverages Product 227,Beverages,B,S003,PT Prima Distribusi,WHBDG,Bandung - Rancaekek,BATCH1468,28/04/2025,26/04/2025,12/04/2027,134,300,26,10,2,0,21.72,8030,13.81,86.88,49,4,$4.34,$4.32,"$1,303.38",2.17,3,0.9415,FEFO,In Stock,0,30/07/2025,-7.99%,96.39%,No Notes,Low,262,In Stock,Low,FALSE,FALSE,0,Low Risk,26.426,Fast Moving,0.0724,0.23,Low,0,0.23,A - Good,192.2676003,Moderate Imbalance (~192),0
SKU0488,Frozen Product 446,Frozen,C,S009,PT Beverage Nusantara,WHSBY,Surabaya - Sidoarjo,BATCH3213,22/04/2025,21/02/2025,09/02/2026,140,108,101,7,1,1,30.87,8900,3.5,92.61,49,3,$3.56,$3.73,$384.89,8.58,7,0.8679,FIFO,Low Stock,2,26/06/2025,2.66%,73.16%,No Notes,Medium,-1,Out of Stock,Critical,FALSE,FALSE,0,High Risk,104.3291667,Very Fast Moving,0.285833333,0.4,Low,0,0.4,A - Good,199.2482854,High Variation (~206),0
SKU0489,Pantry Product 326,Pantry,C,S010,PT DailyDairy,WHMDN,Medan - Deli Serdang,BATCH9745,28/04/2025,09/04/2025,28/11/2029,134,146,52,7,1,0,15.42,3780,9.47,46.26,31,3,$3.92,$4.01,$571.75,3.17,5,0.9341,FEFO,In Stock,-4,10/07/2025,-6.56%,96.97%,No Notes,Medium,86,In Stock,Critical,FALSE,FALSE,0,Medium Risk,38.55,Fast Moving,0.105616438,0.2,Low,0,0.2,A - Good,202.6218382,High Variation (~206),0
SKU0490,Household Product 227,Household,B,S005,PT Agro Raya,WHSBY,Surabaya - Sidoarjo,BATCH3551,27/05/2025,08/05/2025,10/11/2027,105,61,10,11,4,1,5.51,1480,11.07,5.51,7,1,$15.81,$16.44,$964.50,2.71,4,0.9471,FIFO,In Stock,2,09/09/2025,-6.25%,89.68%,No Notes,Low,36,Low,Low,FALSE,FALSE,0,Low Risk,32.96967213,Fast Moving,0.090327869,0.05,Low,0,0.05,A - Good,199.2482854,High Variation (~206),0
SKU0491,Beverages Product 70,Beverages,C,S006,PT Frozen Express,WHSBY,Surabaya - Sidoarjo,BATCH1136,12/05/2025,29/03/2025,11/05/2029,120,83,42,12,2,2,10.13,2410,8.19,20.26,17,2,$1.39,$1.40,$115.49,3.66,4,0.7003,FEFO,In Stock,2,10/07/2025,-7.12%,70.08%,No Notes,Medium,27,Low,Critical,FALSE,FALSE,0,Medium Risk,44.54759036,Fast Moving,0.122048193,0.6,Low,0,0.6,A - Good,199.2482854,High Variation (~206),0
SKU0492,Beverages Product 409,Beverages,B,S005,PT Agro Raya,WHDPS,Denpasar - Tabanan,BATCH9981,12/07/2025,19/06/2025,26/07/2026,59,256,82,14,7,1,29.84,115,8.58,29.84,21,1,$4.88,$4.42,"$1,249.64",3.5,13,0.7148,FIFO,In Stock,-2,19/07/2025,0.48%,94.64%,No Notes,Medium,153,In Stock,Critical,FALSE,FALSE,0,Medium Risk,42.5453125,Fast Moving,0.1165625,0.29,Low,0,0.29,A - Good,206.5718724,High Variation (~206),0
SKU0493,Bakery Product 128,Bakery,C,S003,PT Prima Distribusi,WHMDN,Medan - Deli Serdang,BATCH5308,05/06/2025,31/05/2025,08/06/2025,96,357,24,20,2,2,26.81,6820,13.32,26.81,21,1,$2.21,$1.99,$787.33,2.25,8,0.711,FEFO,Expiring Soon,2,21/06/2025,8.74%,60.34%,No Notes,Low,311,In Stock,Low,FALSE,FALSE,0,Low Risk,27.41078431,Fast Moving,0.075098039,0.29,Low,0,0.29,A - Good,202.6218382,High Variation (~206),0
SKU0494,Beverages Product 466,Beverages,C,S010,PT DailyDairy,WHSBY,Surabaya - Sidoarjo,BATCH9715,29/06/2025,09/05/2025,16/02/2030,72,1,101,1,1,0,74.43,2608,0.01,223.29,120,3,$0.41,$0.39,$425.78,2.13,23,0.9541,FEFO,In Stock,-6,19/07/2025,6.16%,72.54%,No Notes,Low,-102,Out of Stock,Critical,TRUE,TRUE,2.99,High Risk,27166.95,Very Fast Moving,74.43,0.14,Low,2.99,3.13,A - Good,199.2482854,High Variation (~206),13.98
SKU0495,Fresh Product 70,Fresh Produce,C,S005,PT Agro Raya,WHJKT,Jakarta - Cengkareng,BATCH8418,30/03/2025,13/03/2025,09/04/2025,163,821,165,245,2,3,75.59,2037,10.86,529.13,271,7,$0.79,$0.86,$650.72,2.76,27,0.7308,FEFO,Expiring Soon,-1,16/08/2025,5.18%,63.43%,No Notes,Low,409,In Stock,Low,FALSE,FALSE,0,Low Risk,33.60578563,Fast Moving,0.092070646,1.88,Low,0,1.88,A - Good,213.1579776,Very Uneven (~213+),0
SKU0496,Dairy Product 497,Dairy,B,S009,PT Beverage Nusantara,WHJKT,Jakarta - Cengkareng,BATCH5622,24/07/2025,07/07/2025,03/08/2025,47,502,98,92,3,4,45.06,105,11.14,315.42,164,7,$2.76,$2.63,"$1,385.52",2.69,9,0.9095,FIFO,Expiring Soon,0,15/07/2025,-2.36%,84.68%,No Notes,Low,309,In Stock,Low,FALSE,FALSE,0,Low Risk,32.762749,Fast Moving,0.089760956,0.63,Low,0,0.63,A - Good,213.1579776,Very Uneven (~213+),0
SKU0497,Meat Product 78,Meat,C,S001,PT Segar Makmur,WHMDN,Medan - Deli Serdang,BATCH7885,16/07/2025,27/06/2025,31/07/2025,55,249,47,97,0,1,23.66,6480,10.52,70.98,41,3,$1.71,$1.79,$425.84,2.85,12,0.9642,FEFO,Expiring Soon,4,24/07/2025,2.60%,94.43%,No Notes,Low,105,In Stock,Low,FALSE,FALSE,0,Low Risk,34.68232932,Fast Moving,0.09502008,0.11,Low,0,0.11,A - Good,202.6218382,High Variation (~206),0
SKU0498,Household Product 170,Household,C,S002,PT Indo Fresh,WHBDG,Bandung - Rancaekek,BATCH7429,26/08/2025,22/08/2025,22/02/2028,14,45,11,0,0,0,3.65,890,12.33,25.55,19,7,$16.15,$16.75,$726.85,2.43,3,0.7613,FEFO,Low Stock,-1,17/08/2025,2.19%,67.92%,No Notes,Low,34,Low,Low,FALSE,FALSE,0,Low Risk,29.60555556,Fast Moving,0.081111111,1.67,Low,0,1.67,A - Good,192.2676003,Moderate Imbalance (~192),0
SKU0499,Household Product 419,Household,A,S007,PT Bakerindo,WHJKT,Jakarta - Cengkareng,BATCH7304,09/08/2025,21/06/2025,31/12/2027,31,215,41,54,2,0,17.55,6560,12.25,17.55,14,1,$13.15,$13.79,"$2,827.38",2.45,3,0.869,FEFO,In Stock,0,09/08/2025,6.02%,95.46%,No Notes,Low,118,In Stock,Low,FALSE,FALSE,0,Low Risk,29.79418605,Fast Moving,0.081627907,0.13,Low,0,0.13,A - Good,213.1579776,Very Uneven (~213+),0
SKU0500,Fresh Product 236,Fresh Produce,C,S002,PT Indo Fresh,WHDPS,Denpasar - Tabanan,BATCH8746,23/03/2025,27/02/2025,29/03/2025,170,498,34,51,1,1,34.77,1314,14.32,139.08,75,4,$0.35,$0.34,$175.45,2.09,15,0.8238,FEFO,Expiring Soon,-2,30/07/2025,3.65%,87.26%,No Notes,Low,412,In Stock,Low,FALSE,FALSE,0,Low Risk,25.48403614,Fast Moving,0.069819277,0.7,Low,0,0.7,A - Good,206.5718724,High Variation (~206),0
SKU0501,Beverages Product 382,Beverages,C,S009,PT Beverage Nusantara,WHDPS,Denpasar - Tabanan,BATCH8884,09/08/2025,30/06/2025,09/01/2028,31,71,61,10,1,0,27.12,8120,2.62,81.36,46,3,$3.98,$3.98,$282.82,11.46,13,0.822,FEFO,Low Stock,5,15/08/2025,-2.75%,82.80%,No Notes,High,-1,Out of Stock,Critical,TRUE,TRUE,0.38,High Risk,139.4197183,Very Fast Moving,0.381971831,0.53,Low,0.38,0.91,A - Good,206.5718724,High Variation (~206),8.76
SKU0502,Fresh Product 342,Fresh Produce,C,S004,PT Nusantara Supplier,WHJKT,Jakarta - Cengkareng,BATCH8113,11/07/2025,21/06/2025,24/07/2025,60,210,52,53,0,0,24.23,6630,8.67,72.69,40,3,$1.32,$1.37,$276.34,3.46,8,0.7378,FIFO,Expiring Soon,-2,19/08/2025,9.01%,65.44%,No Notes,Medium,105,In Stock,Critical,FALSE,FALSE,0,Medium Risk,42.11404762,Fast Moving,0.115380952,0.79,Low,0,0.79,A - Good,213.1579776,Very Uneven (~213+),0
SKU0503,Pantry Product 203,Pantry,B,S004,PT Nusantara Supplier,WHJKT,Jakarta - Cengkareng,BATCH8786,30/08/2025,17/07/2025,02/12/2029,10,227,46,63,3,1,24.52,9300,9.26,49.04,28,2,$3.60,$3.84,$817.70,3.24,5,0.7715,FIFO,In Stock,-1,24/07/2025,-7.68%,88.96%,No Notes,Medium,115,In Stock,Critical,FALSE,FALSE,0,Medium Risk,39.42643172,Fast Moving,0.108017621,0.46,Low,0,0.46,A - Good,213.1579776,Very Uneven (~213+),0
SKU0504,Meat Product 256,Meat,B,S002,PT Indo Fresh,WHDPS,Denpasar - Tabanan,BATCH1979,15/06/2025,24/05/2025,21/06/2025,86,151,21,6,0,0,10.78,3440,14.01,32.34,24,3,$8.63,$8.90,"$1,302.69",2.14,6,0.8162,FIFO,Expiring Soon,4,12/06/2025,9.62%,65.52%,No Notes,Low,124,In Stock,Low,FALSE,FALSE,0,Low Risk,26.05761589,Fast Moving,0.071390728,0.55,Low,0,0.55,A - Good,206.5718724,High Variation (~206),0
SKU0505,Fresh Product 250,Fresh Produce,C,S004,PT Nusantara Supplier,WHSBY,Surabaya - Sidoarjo,BATCH6690,20/04/2025,28/02/2025,03/05/2025,142,75,17,9,1,1,8.34,2880,8.99,25.02,19,3,$1.64,$1.78,$123.37,3.34,3,0.7549,FEFO,Expiring Soon,1,16/08/2025,-3.57%,61.16%,Fragile,Medium,48,Low,Critical,FALSE,FALSE,0,Medium Risk,40.588,Fast Moving,0.1112,0.74,Low,0,0.74,A - Good,199.2482854,High Variation (~206),0
SKU0506,Seafood Product 69,Seafood,A,S005,PT Agro Raya,WHJKT,Jakarta - Cengkareng,BATCH5828,08/05/2025,04/04/2025,18/05/2025,124,190,83,67,4,0,29.33,8450,6.48,29.33,21,1,$14.15,$14.44,"$2,688.31",4.63,6,0.9829,FEFO,Expiring Soon,-3,16/08/2025,1.95%,67.69%,No Notes,Medium,36,Low,Critical,FALSE,FALSE,0,Medium Risk,56.34447368,Very Fast Moving,0.154368421,0.02,Low,0,0.02,A - Good,213.1579776,Very Uneven (~213+),0
SKU0507,Pantry Product 166,Pantry,A,S008,PT Hygienic Supplies,WHSBY,Surabaya - Sidoarjo,BATCH3627,09/04/2025,05/04/2025,18/05/2029,153,390,81,73,1,1,27.59,7050,14.14,82.77,46,3,$7.69,$8.28,"$2,997.27",2.12,11,0.9291,FIFO,In Stock,-1,14/07/2025,3.43%,60.71%,No Notes,Low,235,In Stock,Low,FALSE,FALSE,0,Low Risk,25.82141026,Fast Moving,0.07074359,0.21,Low,0,0.21,A - Good,199.2482854,High Variation (~206),0
SKU0508,Meat Product 188,Meat,C,S008,PT Hygienic Supplies,WHJKT,Jakarta - Cengkareng,BATCH7210,30/03/2025,12/02/2025,20/04/2025,163,101,17,25,0,0,15.54,5930,6.5,31.08,21,2,$4.87,$4.63,$492.17,4.62,6,0.7675,FIFO,Expiring Soon,1,07/09/2025,-1.41%,64.89%,No Notes,Medium,59,In Stock,Critical,FALSE,FALSE,0,Medium Risk,56.15940594,Very Fast Moving,0.153861386,0.47,Low,0,0.47,A - Good,213.1579776,Very Uneven (~213+),0
SKU0509,Bakery Product 318,Bakery,C,S004,PT Nusantara Supplier,WHSBY,Surabaya - Sidoarjo,BATCH9830,24/08/2025,03/07/2025,31/08/2025,16,278,8,43,3,0,27.35,8320,10.16,273.5,142,10,$0.93,$1.01,$257.34,2.95,10,0.7847,FEFO,Low Stock,1,16/08/2025,-9.23%,80.90%,No Notes,Low,224,In Stock,Low,FALSE,FALSE,0,Low Risk,35.90917266,Fast Moving,0.098381295,2.15,Medium,0,2.15,B - Normal,199.2482854,High Variation (~206),0
SKU0510,Frozen Product 283,Frozen,B,S003,PT Prima Distribusi,WHDPS,Denpasar - Tabanan,BATCH7714,29/06/2025,19/05/2025,18/03/2026,72,832,98,17,0,2,38.65,1068,21.53,38.65,27,1,$1.73,$1.78,"$1,441.44",1.39,15,0.7829,FEFO,In Stock,-7,26/08/2025,-8.28%,62.50%,Seasonal SKU,Low,717,In Stock,Low,FALSE,FALSE,0,Low Risk,16.95582933,Medium Moving,0.046454327,0.22,Low,0,0.22,A - Good,206.5718724,High Variation (~206),0
SKU0511,Fresh Product 481,Fresh Produce,B,S003,PT Prima Distribusi,WHBDG,Bandung - Rancaekek,BATCH2753,01/09/2025,01/08/2025,07/09/2025,8,485,3,22,0,0,27.81,9940,17.44,83.43,46,3,$2.30,$2.37,"$1,116.71",1.72,8,0.7377,FIFO,Expiring Soon,0,28/08/2025,3.89%,63.04%,Fragile,Low,460,In Stock,Low,FALSE,FALSE,0,Low Risk,20.92917526,Fast Moving,0.057340206,0.79,Low,0,0.79,A - Good,192.2676003,Moderate Imbalance (~192),0
SKU0512,Pantry Product 270,Pantry,B,S010,PT DailyDairy,WHDPS,Denpasar - Tabanan,BATCH7002,06/07/2025,22/06/2025,14/10/2026,65,245,38,41,1,1,15.92,5890,15.39,47.76,31,3,$4.89,$4.91,"$1,198.64",1.95,3,0.8797,FIFO,In Stock,4,08/09/2025,6.84%,92.64%,No Notes,Low,165,In Stock,Low,FALSE,FALSE,0,Low Risk,23.71755102,Fast Moving,0.064979592,0.36,Low,0,0.36,A - Good,206.5718724,High Variation (~206),0
SKU0513,Dairy Product 252,Dairy,C,S002,PT Indo Fresh,WHMDN,Medan - Deli Serdang,BATCH6913,30/03/2025,23/02/2025,07/04/2025,163,142,127,15,2,3,43.86,1686,3.24,131.58,72,3,$1.68,$1.61,$238.52,9.27,17,0.8418,FEFO,Low Stock,-1,24/07/2025,-4.88%,62.13%,No Notes,Medium,-2,Out of Stock,Critical,FALSE,FALSE,0,High Risk,112.7387324,Very Fast Moving,0.308873239,0.47,Low,0,0.47,A - Good,202.6218382,High Variation (~206),0
SKU0514,Fresh Product 316,Fresh Produce,C,S005,PT Agro Raya,WHDPS,Denpasar - Tabanan,BATCH2153,30/08/2025,08/07/2025,13/09/2025,10,242,45,23,0,1,23.21,8350,10.43,232.1,125,10,$0.31,$0.29,$74.17,2.88,10,0.8149,FEFO,Low Stock,3,31/08/2025,-9.35%,85.12%,No Notes,Low,174,In Stock,Low,FALSE,FALSE,0,Low Risk,35.00681818,Fast Moving,0.095909091,1.85,Low,0,1.85,A - Good,206.5718724,High Variation (~206),0
SKU0515,Personal Product 50,Personal Care,C,S002,PT Indo Fresh,WHBDG,Bandung - Rancaekek,BATCH4104,26/04/2025,14/04/2025,23/06/2028,136,70,4,11,2,1,4.81,1700,14.55,19.24,18,4,$10.47,$11.79,$732.58,2.06,2,0.8759,FIFO,In Stock,-2,29/06/2025,-7.39%,62.67%,No Notes,Low,53,In Stock,Low,FALSE,FALSE,0,Low Risk,25.08071429,Fast Moving,0.068714286,0.5,Low,0,0.5,A - Good,192.2676003,Moderate Imbalance (~192),0
